BarCode,Product Name,SKU,Collection,SIZE,Sale Price,Cost Price,Collection Description,Collection Discount,Tax Percentage,STATUS
5071502158,Amethyst M,TSP-25410,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502159,Amethyst L,TSP-25410,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502160,Amethyst XL,TSP-25410,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502161,Olive Luxe S,TSP-25510,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502162,Olive Luxe M,TSP-25510,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502163,Olive Luxe L,TSP-25510,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502164,Olive Luxe XL,TSP-25510,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502165,Olive Luxe S,TSP-25510,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502166,Olive Luxe M,TSP-25510,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502167,Olive Luxe L,TSP-25510,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502168,Olive Luxe XL,TSP-25510,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502169,Aqua Mist S,TSP-25610,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502170,Aqua Mist M,TSP-25610,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502171,Aqua Mist L,TSP-25610,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502172,Aqua Mist XL,TSP-25610,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502173,Aqua Mist S,TSP-25610,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502174,Aqua Mist M,TSP-25610,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502175,Aqua Mist L,TSP-25610,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502176,Aqua Mist XL,TSP-25610,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502177,Mahogany S,TSP-25710,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502178,Mahogany M,TSP-25710,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502179,Mahogany L,TSP-25710,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502180,Mahogany XL,TSP-25710,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502181,Mahogany S,TSP-25710,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502182,Mahogany M,TSP-25710,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502183,Mahogany L,TSP-25710,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502184,Mahogany XL,TSP-25710,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502185,Zafira S,TSZL-25711,Zar,S,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502186,Zafira M,TSZL-25711,Zar,M,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502187,Zafira L,TSZL-25711,Zar,L,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502188,Zafira XL,TSZL-25711,Zar,XL,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502189,Zafira S,TSZL-25711,Zar,S,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502190,Zafira M,TSZL-25711,Zar,M,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502191,Zafira L,TSZL-25711,Zar,L,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502192,Zafira XL,TSZL-25711,Zar,XL,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502193,Rameen S,TSZL-25712,Zar,S,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502194,Rameen M,TSZL-25712,Zar,M,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502195,Rameen L,TSZL-25712,Zar,L,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502196,Rameen XL,TSZL-25712,Zar,XL,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502197,Rameen S,TSZL-25712,Zar,S,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502198,Rameen M,TSZL-25712,Zar,M,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502199,Rameen L,TSZL-25712,Zar,L,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502200,Rameen XL,TSZL-25712,Zar,XL,"  6,950 ","  6,950 ",2-PIECE Jaquard,35%,0%,ACTIVE
5071502201,Off White L,TSE-25910,ESSENTIAL LUXE,L,"  2,450 ","  2,450 ",Trouser,35%,0%,ACTIVE
5071502202,Off White L,TSE-25910,ESSENTIAL LUXE,L,"  2,450 ","  2,450 ",Trouser,35%,0%,ACTIVE
5071502203,Off White L,TSE-25910,ESSENTIAL LUXE,L,"  2,450 ","  2,450 ",Trouser,35%,0%,ACTIVE
5071502204,Off White L,TSE-25910,ESSENTIAL LUXE,L,"  2,450 ","  2,450 ",Trouser,35%,0%,ACTIVE
5071502205,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502206,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502207,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502208,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502209,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502210,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502211,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502212,White S,TSE-25810,ESSENTIAL,S,"  1,590 ","  1,590 ",Trouser,35%,0%,ACTIVE
5071502213,Magenta  S,TSML-250701,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502214,Magenta  M,TSML-250701,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502215,Magenta  L,TSML-250701,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502216,Magenta  XL,TSML-250701,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502217,Magenta  S,TSML-250701,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502218,Magenta  M,TSML-250701,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502219,Magenta  L,TSML-250701,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502220,Magenta  XL,TSML-250701,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502221,Ruby Red S,TSML-250702,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502222,Ruby Red M,TSML-250702,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502223,Ruby Red L,TSML-250702,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502224,Ruby Red XL,TSML-250702,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502225,Ruby Red S,TSML-250702,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502226,Ruby Red M,TSML-250702,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502227,Ruby Red L,TSML-250702,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502228,Ruby Red XL,TSML-250702,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502229,Merve  S,FCZ-08,Zumra,S,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502230,Merve  M,FCZ-08,Zumra,M,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502231,Merve  L,FCZ-08,Zumra,L,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502232,Merve  XL,FCZ-08,Zumra,XL,"  22,999 ","  22,999 ",ZUMRA LUXE,35%,0%,ACTIVE
5071502233,Zest Green S,TSML-250703,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502234,Zest Green M,TSML-250703,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502235,Zest Green L,TSML-250703,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502236,Zest Green XL,TSML-250703,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502237,Zest Green S,TSML-250703,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502238,Zest Green M,TSML-250703,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502239,Zest Green L,TSML-250703,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502240,Zest Green XL,TSML-250703,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502241,Velvet Plum S,TSML-250704,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502242,Velvet Plum M,TSML-250704,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502243,Velvet Plum L,TSML-250704,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502244,Velvet Plum XL,TSML-250704,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502245,Velvet Plum S,TSML-250704,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502246,Velvet Plum M,TSML-250704,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502247,Velvet Plum L,TSML-250704,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502248,Velvet Plum XL,TSML-250704,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502249,Oceanic Jade S,TSML-250705,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502250,Oceanic Jade M,TSML-250705,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502251,Oceanic Jade L,TSML-250705,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502252,Oceanic Jade XL,TSML-250705,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502254,Oceanic Jade M,TSML-250705,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502256,Oceanic Jade XL,TSML-250705,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502257,Aqua Bloom S,TSML-250706,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502258,Aqua Bloom M,TSML-250706,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502259,Aqua Bloom L,TSML-250706,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502260,Aqua Bloom XL,TSML-250706,Shireen,XL,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502262,Aqua Bloom M,TSML-250706,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502263,Aqua Bloom L,TSML-250706,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502265,Midnight  S,TSML-250707,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502266,Midnight  M,TSML-250707,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502267,Midnight  L,TSML-250707,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502269,Midnight  S,TSML-250707,Shireen,S,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502270,Midnight  M,TSML-250707,Shireen,M,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502271,Midnight  L,TSML-250707,Shireen,L,"  13,450 ","  13,450 ",MONAR LUXE,35%,0%,ACTIVE
5071502273,Linaah (Frock) S,FW25-0601,FUSION WAVES (W),S,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502274,Linaah (Frock) M,FW25-0601,FUSION WAVES (W),M,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502275,Linaah (Frock) L,FW25-0601,FUSION WAVES (W),L,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502276,Linaah (Frock) XL,FW25-0601,FUSION WAVES (W),XL,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502277,Linaah (Frock) S,FW25-0601,FUSION WAVES (W),S,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502278,Linaah (Frock) M,FW25-0601,FUSION WAVES (W),M,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502279,Linaah (Frock) L,FW25-0601,FUSION WAVES (W),L,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502280,Linaah (Frock) XL,FW25-0601,FUSION WAVES (W),XL,"  5,990 ","  5,990 ",1 PCS FROCK,35%,0%,ACTIVE
5071502281,Inaaya (Western) S,FW25-01001,FUSION WAVES (W),S,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502282,Inaaya (Western) M,FW25-01001,FUSION WAVES (W),M,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502283,Inaaya (Western) L,FW25-01001,FUSION WAVES (W),L,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502284,Inaaya (Western) XL,FW25-01001,FUSION WAVES (W),XL,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502285,Inaaya (Western) S,FW25-01001,FUSION WAVES (W),S,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502286,Inaaya (Western) M,FW25-01001,FUSION WAVES (W),M,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502287,Inaaya (Western) L,FW25-01001,FUSION WAVES (W),L,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502288,Inaaya (Western) XL,FW25-01001,FUSION WAVES (W),XL,"  7,550 ","  7,550 ",2 PCS WESTERN,35%,0%,ACTIVE
5071502289,Mahogany S,TSP-25710,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502290,Mahogany M,TSP-25710,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502291,Mahogany L,TSP-25710,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502292,Mahogany XL,TSP-25710,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502293,Mahogany S,TSP-25710,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502294,Mahogany M,TSP-25710,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502295,Mahogany L,TSP-25710,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502296,Mahogany XL,TSP-25710,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502297,Aqua Mist S,TSP-25610,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502298,Aqua Mist M,TSP-25610,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502299,Aqua Mist L,TSP-25610,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502300,Aqua Mist XL,TSP-25610,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502301,Aqua Mist S,TSP-25610,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502302,Aqua Mist M,TSP-25610,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502303,Aqua Mist L,TSP-25610,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502304,Aqua Mist XL,TSP-25610,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502305,Midnight Haze S,TSP-25310,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502306,Midnight Haze M,TSP-25310,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502307,Midnight Haze L,TSP-25310,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502308,Midnight Haze XL,TSP-25310,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502309,Midnight Haze S,TSP-25310,Palette,S,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502310,Midnight Haze M,TSP-25310,Palette,M,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502311,Midnight Haze L,TSP-25310,Palette,L,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE
5071502312,Midnight Haze XL,TSP-25310,Palette,XL,"  5,250 ","  5,250 ",2-PIECE SOLID,35%,0%,ACTIVE